Date,AABA_Open,AAPL_Open,all_stocks_Open,AMZN_Open,AXP_Open,BA_Open,CAT_Open,CSCO_Open,CVX_Open,GE_Open,GOOGL_Open,GS_Open,HD_Open,IBM_Open,INTC_Open,JNJ_Open,JPM_Open,KO_Open,MCD_Open,MMM_Open,MRK_Open,MSFT_Open,NKE_Open,PFE_Open,PG_Open,TRV_Open,UNH_Open,UTX_Open,VZ_Open,WMT_Open,XOM_Open,AABA_High,AAPL_High,all_stocks_High,AMZN_High,AXP_High,BA_High,CAT_High,CSCO_High,CVX_High,GE_High,GOOGL_High,GS_High,HD_High,IBM_High,INTC_High,JNJ_High,JPM_High,KO_High,MCD_High,MMM_High,MRK_High,MSFT_High,NKE_High,PFE_High,PG_High,TRV_High,UNH_High,UTX_High,VZ_High,WMT_High,XOM_High,AABA_Low,AAPL_Low,all_stocks_Low,AMZN_Low,AXP_Low,BA_Low,CAT_Low,CSCO_Low,CVX_Low,GE_Low,GOOGL_Low,GS_Low,HD_Low,IBM_Low,INTC_Low,JNJ_Low,JPM_Low,KO_Low,MCD_Low,MMM_Low,MRK_Low,MSFT_Low,NKE_Low,PFE_Low,PG_Low,TRV_Low,UNH_Low,UTX_Low,VZ_Low,WMT_Low,XOM_Low,AABA_Close,AAPL_Close,all_stocks_Close,AMZN_Close,AXP_Close,BA_Close,CAT_Close,CSCO_Close,CVX_Close,GE_Close,GOOGL_Close,GS_Close,HD_Close,IBM_Close,INTC_Close,JNJ_Close,JPM_Close,KO_Close,MCD_Close,MMM_Close,MRK_Close,MSFT_Close,NKE_Close,PFE_Close,PG_Close,TRV_Close,UNH_Close,UTX_Close,VZ_Close,WMT_Close,XOM_Close,AABA_Volume,AAPL_Volume,all_stocks_Volume,AMZN_Volume,AXP_Volume,BA_Volume,CAT_Volume,CSCO_Volume,CVX_Volume,GE_Volume,GOOGL_Volume,GS_Volume,HD_Volume,IBM_Volume,INTC_Volume,JNJ_Volume,JPM_Volume,KO_Volume,MCD_Volume,MMM_Volume,MRK_Volume,MSFT_Volume,NKE_Volume,PFE_Volume,PG_Volume,TRV_Volume,UNH_Volume,UTX_Volume,VZ_Volume,WMT_Volume,XOM_Volume
2010-11-29,16.34,44.35,83.91,168.61,41.67,63.43,83.28,19.44,82.47,15.83,293.8,159.1,30.98,144.24,21.04,62.99,38.01,31.96,79.05,83.91,35.34,25.57,21.26,16.52,63.07,54.41,36.15,74.37,32.32,54.2,68.8,16.48,45.39,85.07,181.84,43.44,65.58,84.79,19.72,83.01,16.05,298.6,160.9,31.35,146.44,21.57,63.49,38.24,32.32,79.67,85.07,35.38,25.6,21.74,16.73,63.13,55.15,36.75,76.21,32.67,54.26,70.0,15.95,43.79,83.0,164.62,41.6,63.1,82.01,19.18,80.41,15.63,289.39,157.0,30.33,141.5,20.81,61.39,37.11,31.44,77.15,83.0,34.29,24.93,20.98,16.25,61.67,53.69,35.05,73.7,31.67,53.43,68.3,16.38,45.27,84.22,179.49,43.33,64.36,83.67,19.44,81.69,15.97,291.35,159.28,30.69,142.89,21.33,61.91,37.91,31.7,78.26,84.22,34.69,25.31,21.29,16.56,62.13,54.18,36.59,74.8,31.9,53.85,69.45,13575149.5,101076388.0,3261243.0,7625002.5,7644834.0,4864931.5,4807281.5,58523666.25,7354839.0,43099701.5,2184700.25,4569628.75,9369010.25,4142957.5,38384562.75,10265133.75,25837942.25,16301808.5,4372508.0,3261243.0,12378493.75,51153784.5,7322261.0,29665681.25,7902561.5,3796917.0,6689138.25,3594943.0,12429228.25,9777634.75,17343241.25
2010-12-06,16.2,44.79,83.25,176.95,42.75,63.73,82.83,19.24,80.64,15.75,287.45,158.07,30.06,142.24,21.18,61.48,37.49,31.48,77.76,83.25,34.45,25.05,21.12,16.44,61.51,53.87,36.32,74.11,31.71,53.76,68.55,16.6,46.05,87.42,179.32,45.07,66.96,89.68,19.6,85.21,16.86,291.29,163.25,33.56,145.87,21.78,62.88,40.05,32.48,79.94,87.42,35.36,27.06,22.07,17.11,62.5,55.29,38.06,79.36,33.1,54.94,71.66,15.77,44.41,83.03,173.92,42.62,63.47,82.76,19.0,80.47,15.72,276.93,156.14,29.98,141.28,21.07,61.25,37.24,31.46,77.5,83.03,34.32,25.0,21.09,16.27,61.02,53.75,36.04,74.04,31.6,53.6,68.32,16.33,45.74,86.88,178.05,45.0,66.59,89.2,19.43,84.95,16.7,289.47,162.65,33.34,144.99,21.7,62.2,39.9,32.0,79.58,86.88,35.25,26.84,21.93,16.81,62.06,55.02,37.29,78.41,32.89,54.49,71.31,15411579.4,110905260.2,3790802.4,5732161.2,10259420.8,4983008.6,6465873.4,84966625.8,8743090.8,62530741.6,3630843.4,5401564.4,16310423.4,5382330.4,45953476.6,11406030.6,32766859.6,22037052.4,4523099.8,3790802.4,26201568.8,66020011.6,8100479.2,43421589.4,10394198.2,5078409.4,8443681.6,4854313.8,16801896.4,13990734.2,22168317.2
2010-12-13,16.5,46.26,86.68,180.5,45.46,67.04,89.95,19.7,85.92,16.92,295.93,164.52,33.67,146.02,21.84,62.56,40.35,32.2,79.96,86.68,35.47,27.08,22.1,16.93,62.19,55.46,37.47,79.41,33.28,54.54,71.91,17.22,46.44,87.07,181.47,46.78,67.39,92.37,19.92,88.95,17.9,301.8,170.92,34.75,146.3,22.07,62.96,41.99,32.48,80.94,87.07,36.23,27.45,22.63,17.35,63.79,55.67,37.86,79.41,34.47,55.34,72.75,16.5,45.3,83.23,173.36,44.74,63.63,89.02,19.31,85.63,16.86,292.14,161.44,33.41,143.52,21.34,61.56,39.06,32.04,77.08,83.23,35.2,26.8,21.6,16.59,62.01,54.14,36.43,77.35,32.82,54.0,71.33,16.7,45.95,85.3,174.25,46.37,63.79,91.63,19.58,88.37,17.62,297.61,169.48,34.56,144.28,21.5,61.86,41.51,32.42,77.11,85.3,36.1,27.24,22.31,17.19,63.19,55.29,36.9,78.15,34.11,54.21,72.36,16250646.2,85496213.6,5565045.6,4228986.8,8362990.2,5096860.8,6057611.8,69744530.4,8976069.2,75373364.2,2156508.0,5282692.4,12684159.4,4488883.0,65308240.8,11101292.8,37242776.2,18852716.8,7988772.8,5565045.6,13282176.8,46449662.2,7524560.8,45441304.8,9413623.4,3779963.6,8338078.0,4261373.2,18335159.2,12498130.4,20641189.4
2010-12-20,16.77,45.96,85.23,174.28,46.29,63.85,92.19,19.65,88.58,17.66,298.84,169.67,34.61,144.26,21.4,62.03,41.44,32.42,77.05,85.23,36.2,27.31,22.24,17.27,63.33,55.26,36.59,77.82,34.14,54.1,72.23,16.84,46.18,87.82,183.98,46.78,65.28,94.33,19.87,89.6,17.9,299.44,169.99,35.49,146.01,21.56,63.16,41.5,32.88,77.45,87.82,36.99,28.09,22.72,17.3,65.31,55.96,37.08,79.5,34.96,54.75,72.5,16.15,45.46,85.02,173.09,41.25,62.82,91.51,19.43,87.85,17.37,294.13,163.12,34.47,144.15,21.2,61.89,39.53,31.85,76.53,85.02,36.11,27.26,21.94,16.98,63.15,54.92,34.94,77.82,34.07,53.61,71.57,16.28,46.03,87.34,183.29,42.5,63.27,93.3,19.62,88.8,17.7,297.83,166.05,35.2,144.51,21.23,62.49,39.95,32.66,76.92,87.34,36.5,27.81,22.57,17.17,64.97,55.45,35.18,78.9,34.74,53.77,72.22,15590426.8,93183087.2,3592911.4,5374743.2,15488627.2,6701617.6,5626330.4,68177065.0,8320142.6,61368733.8,2094260.0,4498050.4,12614736.6,5490428.4,42266070.2,12209065.0,35276153.8,26091368.4,6484034.2,3592911.4,14232989.4,66335332.6,8406148.8,43708482.4,13637763.4,3542254.4,11347475.2,3752860.6,17678786.8,13761858.6,22585891.0
2010-12-27,16.31,46.14,87.52,183.88,42.97,63.61,93.7,19.64,89.34,17.78,299.58,166.54,35.36,144.99,21.27,62.79,40.16,32.68,77.14,87.52,36.67,27.85,22.75,17.22,65.22,55.6,35.12,79.03,34.79,53.76,72.43,16.78,46.53,87.6,185.65,43.4,65.14,94.89,20.4,90.89,18.23,303.8,170.0,35.49,146.4,21.27,62.8,42.68,32.94,77.37,87.6,36.69,28.4,23.12,17.65,65.38,55.98,36.1,79.7,35.57,53.86,73.3,16.2,45.93,85.83,180.45,42.57,63.28,93.21,19.5,88.95,17.74,299.11,166.41,34.75,144.33,20.65,61.82,39.98,32.52,76.23,85.83,36.05,27.76,21.36,17.15,64.27,54.66,35.05,78.56,34.62,53.14,72.23,16.48,46.38,87.01,182.14,43.05,64.75,94.07,20.16,90.12,18.19,301.49,169.83,35.24,145.34,20.84,61.93,42.67,32.54,76.43,87.01,36.23,28.07,21.46,17.49,64.67,55.79,35.54,79.27,35.5,53.57,73.01,8679792.5,62238197.0,2284835.0,3325801.75,6836387.25,4057291.75,2887565.0,52210470.0,4617494.75,37280781.5,1352234.25,3407488.5,6201283.75,2977007.25,32473204.25,7293023.5,28546249.0,14289015.5,3322097.25,2284835.0,7544009.5,31744340.25,19592677.0,31921339.0,7107371.75,2099560.75,4652142.75,2052903.5,10683449.75,8674310.0,14383404.25
2011-01-03,16.47,46.56,87.01,182.1,43.0,64.81,94.28,20.37,90.32,18.21,301.33,170.0,35.22,145.31,20.81,62.06,42.7,32.56,76.44,87.01,36.37,27.97,21.56,17.48,64.8,55.92,35.51,79.57,35.47,53.63,73.2,16.94,47.18,87.42,186.0,43.62,66.68,94.81,20.62,92.39,18.5,303.1,173.25,35.57,148.2,21.08,63.18,44.04,32.94,77.59,87.42,36.78,28.18,21.7,17.84,64.89,56.34,37.18,79.66,36.45,54.8,74.79,16.33,45.9,86.01,179.51,42.4,64.33,93.07,20.08,90.12,18.13,296.31,166.57,34.63,145.06,20.76,61.75,42.04,32.53,75.94,86.01,35.93,27.63,21.28,17.43,64.0,55.49,35.38,78.25,35.4,53.51,72.96,16.75,47.08,86.79,184.22,43.4,66.4,94.15,20.49,91.94,18.28,302.48,173.05,35.31,147.48,20.85,62.82,43.58,32.61,76.6,86.79,36.04,27.98,21.52,17.68,64.77,55.82,37.13,78.99,36.43,54.56,74.55,9966628.0,56781538.8,1872760.0,3169470.8,4549319.8,3541154.8,3175334.6,39771336.4,5496693.8,38219411.8,1396358.6,3060967.8,5930380.0,3395511.0,26973467.2,7395848.0,20482759.2,11526058.4,3924106.0,1872760.0,8119475.4,28317406.6,7138624.8,27942484.4,5727529.4,1828578.0,4116472.6,1994524.8,13586516.8,8423564.8,15122651.6
2011-01-10,16.71,47.49,87.0,186.15,44.41,66.79,94.64,20.51,92.28,18.34,303.11,173.87,35.27,147.56,21.12,63.13,43.78,32.51,75.74,87.0,36.24,27.94,21.4,17.79,64.41,55.73,37.03,78.59,36.62,54.61,74.71,17.34,49.03,87.9,188.45,45.6,70.1,94.73,21.0,92.48,18.75,309.52,174.59,35.56,148.86,21.21,63.54,44.95,32.6,75.91,87.9,37.62,28.85,21.44,18.38,65.08,56.06,38.65,79.75,37.7,55.07,75.9,16.34,46.88,85.63,182.51,43.2,66.49,92.3,20.4,90.12,18.12,300.33,169.2,34.07,146.64,20.27,62.0,42.64,31.28,73.52,85.63,35.85,27.77,20.76,17.64,64.15,52.88,36.83,77.81,35.41,53.54,74.14,16.6,48.92,87.15,184.68,44.46,69.09,93.39,20.79,90.41,18.51,307.41,169.76,34.39,147.64,20.69,62.16,43.4,31.53,73.56,87.15,37.2,28.22,21.04,18.26,64.36,53.85,38.45,78.46,35.92,53.73,75.13,20252235.6,81288902.8,3401865.6,4046531.4,8587360.0,6517789.4,4612700.2,57983088.6,6921630.2,58062975.0,2019647.8,4286888.6,11787553.4,4504256.4,75989111.0,10530316.8,44272372.8,23113014.4,17744474.8,3401865.6,12785378.8,66553898.8,10108648.8,93381293.6,10915054.0,4310177.0,6714564.2,3207942.2,32068012.8,12082364.0,19836682.2
2011-01-17,16.7,49.27,87.33,185.42,44.98,69.47,94.08,20.9,90.87,18.7,309.16,170.5,34.61,148.2,20.83,62.22,43.7,31.67,73.84,87.33,37.24,28.2,21.05,18.18,64.5,53.92,38.53,78.6,36.03,53.95,75.02,16.92,49.78,88.87,188.94,46.56,70.5,94.7,21.24,92.88,18.84,312.45,175.0,36.0,150.0,21.42,62.98,45.94,31.93,74.49,88.87,37.32,28.59,21.2,18.48,65.66,54.84,40.9,79.9,36.06,55.36,78.0,16.53,48.5,87.33,183.21,44.75,68.67,93.11,20.79,90.81,18.48,307.39,168.32,34.49,146.75,20.74,62.0,43.42,31.34,72.14,87.33,34.12,27.91,20.59,18.13,63.4,53.75,38.34,78.47,34.98,53.73,75.02,16.81,49.78,88.1,188.75,46.25,70.07,94.01,21.21,92.83,18.82,312.4,175.0,35.89,150.0,21.08,62.55,44.91,31.56,74.06,88.1,34.23,28.3,21.02,18.34,65.53,54.63,40.77,79.08,35.46,54.81,77.84,14812465.5,84602558.25,2551235.25,3132158.5,7776621.25,4746495.0,5029847.5,37301234.5,6742480.0,48716341.25,1694491.0,4808957.0,11484275.25,4062224.25,94387512.75,9112532.5,50387109.25,15082470.0,11031018.5,2551235.25,34795968.75,58179766.5,8345635.0,34001104.5,10156318.0,3601416.5,7655448.5,3511046.25,28565935.0,11934197.5,19272002.0
2011-01-24,16.62,47.07,87.84,188.66,46.03,70.86,94.16,21.22,92.94,18.98,313.34,174.75,35.97,149.82,21.03,62.22,45.02,31.6,74.65,87.84,34.07,28.16,21.1,18.35,65.65,54.62,40.79,79.28,35.38,55.11,77.79,16.68,49.8,90.5,191.6,46.71,72.99,96.8,21.33,94.53,20.12,321.8,175.34,36.99,159.79,21.24,63.25,45.54,31.96,75.85,90.5,34.3,28.74,21.24,18.54,66.7,55.82,41.02,81.54,35.51,56.27,79.18,15.76,46.57,87.25,174.15,44.71,70.23,92.37,20.5,91.58,18.17,300.92,164.01,35.48,149.38,20.62,62.01,43.6,31.34,74.15,87.25,33.48,27.99,20.38,18.02,65.05,54.07,39.37,78.98,34.35,54.71,76.77,16.09,48.21,90.32,176.85,45.79,72.73,94.57,21.17,94.1,20.04,305.85,166.3,36.65,159.63,21.24,62.22,45.02,31.62,75.38,90.32,33.8,28.38,20.66,18.45,66.58,55.62,39.81,81.52,35.24,56.05,78.59,19978860.2,255523290.4,3405436.4,5184657.8,9613768.2,7019571.4,6653192.6,47555039.4,7007800.4,109611206.6,5205544.6,7557020.8,10827046.0,8611918.4,60170983.0,11876336.0,42159708.4,17413237.2,11290398.6,3405436.4,30154277.6,54419291.6,8980761.6,44493879.6,11357003.0,3830213.2,8489010.2,4242861.8,24846120.8,12817221.2,24963249.6
2011-01-31,16.17,48.05,89.4,175.5,44.87,72.49,94.39,21.16,93.78,19.98,304.4,163.05,36.51,159.21,21.28,60.89,44.82,31.61,75.54,89.4,33.77,28.14,20.64,18.61,66.57,57.2,39.69,81.46,35.13,56.12,78.22,16.36,49.37,90.29,185.0,45.25,72.73,97.79,21.61,95.19,20.74,311.56,165.09,38.12,164.35,21.94,61.62,45.88,31.66,75.71,90.29,33.85,29.46,21.08,18.76,66.95,57.78,42.44,83.08,36.59,57.9,80.82,15.41,47.65,87.2,166.9,43.28,69.0,92.97,20.71,92.93,19.8,298.07,160.12,36.38,158.67,21.03,59.69,44.26,30.94,73.05,87.2,33.0,27.42,20.25,18.14,63.01,55.66,39.65,80.66,34.88,55.7,77.93,16.12,48.47,87.92,169.64,43.38,69.48,97.01,21.15,94.93,20.14,300.48,163.62,36.77,162.0,21.46,59.77,44.94,31.42,73.67,87.92,33.17,27.72,20.62,18.22,63.13,56.26,41.05,81.3,35.62,56.07,80.68,32615656.2,115403027.6,4781080.0,9929231.8,10422937.8,6797149.6,7265389.8,52401933.8,9236915.4,78098807.8,2950569.6,6482148.8,13140352.0,6483804.4,66727390.8,18780694.6,30116036.4,16987189.2,7342352.0,4781080.0,20916948.2,94058395.4,8842196.0,51277741.8,14407886.2,5565854.6,9517020.0,4623202.0,24536693.0,14831686.2,25003226.6
2011-02-07,16.33,48.76,88.02,170.52,43.54,70.0,97.35,21.27,95.63,20.38,302.55,163.86,36.94,162.11,21.49,59.7,45.2,31.44,74.22,88.02,33.34,27.8,20.69,18.49,63.43,56.42,41.36,81.63,36.28,56.37,81.14,17.0,50.46,89.25,177.55,45.1,72.11,100.81,22.34,98.23,21.0,309.5,168.1,37.15,164.99,21.86,60.99,46.0,31.74,74.5,89.25,34.04,28.34,21.7,19.39,64.8,57.52,44.09,83.82,36.48,56.58,84.0,16.23,48.36,87.44,169.51,43.15,69.6,96.5,21.26,95.17,20.3,301.86,161.84,36.38,162.0,21.28,59.7,44.3,31.06,73.08,87.44,32.51,27.51,20.66,18.46,62.3,56.27,40.9,81.43,35.9,55.39,81.04,16.8,50.27,88.79,176.43,44.82,71.93,100.47,22.03,97.66,20.87,307.46,167.13,36.6,164.82,21.69,60.87,45.5,31.26,73.45,88.79,33.0,28.2,21.62,19.04,64.55,57.18,41.81,83.66,36.02,56.07,83.93,23306881.6,94312076.6,2693223.8,4586328.8,7791498.0,4473925.4,6170864.0,49670444.0,9571586.4,48050917.2,1871722.6,4048369.8,7541898.0,4622512.4,46154505.2,10561137.6,30129287.4,13204465.2,9353537.2,2693223.8,23042130.4,55676941.2,9168051.2,71500167.0,11496861.8,4905045.6,8729122.8,2993966.2,14442524.0,10403091.6,22107853.0
2011-02-14,16.83,50.53,88.97,176.66,44.66,72.17,100.57,21.95,97.87,20.96,307.77,167.02,36.63,164.82,21.65,60.94,45.49,31.22,74.37,88.97,33.15,28.1,21.67,19.0,64.39,57.15,41.52,83.11,36.09,56.1,83.5,16.93,51.43,92.3,191.4,46.93,72.99,103.64,22.15,97.99,21.65,315.13,168.72,37.66,166.25,21.85,61.17,46.9,32.38,76.45,92.3,33.3,28.34,21.92,19.18,64.97,59.12,42.84,85.46,36.77,56.73,85.11,16.35,49.71,88.78,176.59,44.62,71.6,98.75,18.61,95.5,20.91,306.09,164.66,36.41,162.85,21.35,60.42,44.65,31.17,74.2,88.78,32.75,26.95,21.36,18.62,64.08,57.07,41.39,83.1,35.73,54.67,81.61,16.89,51.31,91.9,190.42,46.52,72.26,103.26,18.81,96.95,21.5,314.39,167.52,37.58,163.22,21.57,60.7,46.54,31.57,76.24,91.9,32.82,27.23,21.44,19.05,64.54,58.84,42.46,85.21,35.9,54.8,84.91,16207473.4,123515959.0,3422486.6,6003828.8,7926185.0,4348489.8,5198575.4,211452386.4,7116473.2,50054298.8,2120244.2,4493680.2,7620087.8,5061118.4,47665850.6,8561923.8,30868487.0,18532069.2,6451352.4,3422486.6,11994948.8,61038717.8,7345576.8,35181318.0,9248993.4,3960948.4,5022301.2,3171031.0,16470963.4,11807491.2,20706345.4
2011-02-21,16.8,51.31,91.52,188.73,46.5,71.92,102.96,18.89,96.58,21.45,313.97,167.32,37.59,162.89,21.48,60.6,46.56,31.46,75.87,91.52,32.8,27.04,21.32,18.96,64.7,58.78,42.11,85.11,35.79,54.78,84.79,17.84,52.13,92.97,190.49,46.92,73.52,105.86,19.02,98.81,21.6,315.91,169.9,38.5,164.84,22.21,61.22,48.36,32.36,76.34,92.97,33.21,27.37,22.21,19.39,64.7,61.02,43.3,85.12,36.81,55.57,84.89,16.78,49.93,91.0,185.13,45.15,71.09,102.01,18.56,95.66,21.24,310.45,166.82,37.32,162.52,21.28,60.33,46.54,31.28,75.37,91.0,32.65,26.6,21.1,18.81,63.45,58.71,41.89,84.25,35.66,54.35,82.67,17.66,50.08,92.96,186.5,45.53,73.04,105.86,18.85,98.72,21.44,315.36,168.04,38.48,164.84,22.14,61.11,48.0,32.28,76.13,92.96,32.85,27.06,22.2,19.19,64.3,60.92,42.84,85.01,36.62,55.38,84.5,27632638.75,131996875.5,3361894.25,4032525.75,8941049.75,4313909.75,5255080.75,92746399.25,7473745.0,40193759.25,2119141.75,4203475.75,8612027.25,3616558.5,52778284.75,9383484.5,31773679.0,18098423.0,4416880.25,3361894.25,14757133.25,60205718.0,10916418.0,39495780.25,9524101.0,3910835.75,5061121.0,3236021.25,16924972.0,13813069.75,20764275.25
2011-02-28,17.08,48.88,92.73,183.68,44.94,72.35,104.86,18.73,99.23,20.88,310.33,165.67,39.3,163.57,21.95,60.68,47.2,31.68,75.95,92.73,32.75,26.78,21.9,18.88,63.73,60.6,43.86,84.54,36.24,53.81,84.97,17.39,50.72,93.65,184.72,45.12,74.29,105.3,18.75,103.94,21.21,312.78,166.25,39.38,164.26,22.19,61.45,47.27,32.24,76.45,93.65,32.8,27.1,22.29,19.32,64.4,61.15,44.33,84.69,36.94,54.01,88.23,16.04,48.25,89.27,172.15,43.01,70.0,98.04,18.23,99.23,20.08,300.98,161.32,36.78,159.03,21.01,59.36,45.21,31.66,74.42,89.27,31.85,26.43,21.38,18.67,62.53,59.05,42.35,81.81,35.35,51.52,84.73,16.4,50.46,92.23,173.29,43.57,72.01,102.93,18.56,103.75,20.92,307.01,163.78,37.47,161.88,21.47,61.44,46.69,31.96,75.68,92.23,32.57,26.58,22.26,19.24,63.05,59.93,42.58,83.54,36.92,51.98,85.53,27742636.2,141369195.8,4409338.0,5354220.8,9735571.2,6072679.2,6433691.8,69493695.0,13623655.6,62232884.6,2693446.6,4701898.8,12910684.6,5243549.4,64505163.4,13364066.4,33105213.8,16809112.4,7842196.8,4409338.0,14829569.0,58001604.8,10190130.4,45387519.4,11862931.4,4905831.8,7260284.6,3752211.0,15173979.6,22121565.6,29305679.6
2011-03-07,16.46,50.78,92.19,173.53,43.7,71.93,103.37,18.67,104.07,21.12,309.2,163.55,37.14,163.15,21.61,61.25,46.47,32.14,75.71,92.19,32.6,26.6,22.41,19.35,63.43,59.91,42.56,83.73,36.81,52.16,86.41,17.2,51.67,93.55,174.46,44.68,72.23,104.43,18.79,104.99,21.17,309.92,165.18,37.86,164.31,22.08,61.5,46.69,32.94,77.24,93.55,33.36,26.78,22.78,19.9,63.65,59.99,44.89,84.25,36.86,52.6,86.5,16.08,49.67,90.24,166.24,42.75,68.6,99.35,18.03,102.19,20.01,293.79,158.5,36.33,158.85,21.08,60.3,44.76,32.06,73.64,90.24,32.3,25.55,21.81,18.97,61.47,58.53,42.38,81.42,35.85,51.7,83.55,16.7,50.77,92.4,169.08,43.71,70.88,102.13,18.2,103.01,20.38,296.13,159.15,36.87,159.93,21.21,60.4,45.19,32.61,76.29,92.4,32.83,25.72,22.23,19.61,61.71,58.96,43.56,82.28,36.01,52.02,84.72,23096363.2,127944549.6,3289627.4,5206172.0,7518662.4,5711255.8,6367114.8,62133233.2,9242834.8,56984040.8,2754624.6,6215581.0,9784329.0,4418649.2,56576343.0,10626516.0,28237592.6,25517887.2,7534678.8,3289627.4,29979406.4,62481792.8,12010692.8,50766493.8,11908355.4,4109873.2,6646563.4,3962153.8,14396292.4,14017616.8,19139374.4
2011-03-14,16.74,50.7,92.37,169.39,43.96,71.48,101.89,18.17,103.41,20.43,296.76,159.43,36.72,159.7,21.26,60.48,45.38,32.7,75.73,92.37,32.98,25.77,22.29,19.63,61.75,58.76,43.6,82.58,36.11,52.1,84.6,17.7,51.06,94.16,169.75,45.54,72.5,104.45,18.3,104.04,20.79,299.29,163.72,37.78,167.72,21.34,61.06,47.1,32.92,77.25,94.16,33.48,26.02,22.42,20.26,62.3,59.72,44.51,84.05,36.65,53.88,85.11,16.72,49.27,89.71,163.9,43.22,69.9,97.01,17.74,97.6,19.45,284.29,158.02,36.28,159.21,20.61,58.92,44.63,31.76,74.97,89.71,32.25,25.35,21.34,19.3,60.79,57.88,42.85,80.26,34.91,52.01,80.1,17.31,50.51,91.02,166.73,43.91,70.74,102.1,17.85,100.8,19.92,285.28,158.43,36.68,161.39,20.84,59.13,45.3,31.97,75.67,91.02,32.38,25.69,21.55,19.81,61.35,58.86,43.16,80.74,35.18,52.32,82.38,22648266.6,111256749.8,3581124.8,5193008.6,7239003.0,4960697.8,8119951.8,57099385.2,8562453.2,65665747.6,2681868.6,4160264.2,9798471.8,6021332.6,56255649.2,11208868.2,27361109.4,16657981.6,6975985.4,3581124.8,13313956.6,52253734.2,10761046.4,63805075.4,10110659.0,3098226.2,4736455.0,4376055.4,15890223.0,13270801.4,18210269.6
2011-03-21,16.66,48.87,89.05,161.39,42.95,68.34,99.02,17.31,98.18,18.84,279.03,156.06,35.9,157.35,20.23,58.78,44.55,31.48,74.5,89.05,31.83,25.08,21.16,19.37,60.62,57.63,42.34,78.48,34.38,51.77,80.17,16.68,49.69,91.8,168.14,44.86,71.68,107.68,17.57,105.2,19.8,290.19,162.15,36.7,159.64,20.39,59.16,46.32,31.93,75.67,91.8,32.58,25.58,21.47,20.38,61.52,59.51,43.43,82.02,37.3,52.35,83.33,15.81,46.61,86.91,160.59,42.19,67.34,98.55,16.97,97.98,18.6,275.92,153.26,35.43,151.71,19.71,57.5,43.4,30.64,72.89,86.91,31.06,24.68,19.16,19.15,59.7,57.51,41.46,77.05,33.36,50.97,78.8,16.29,48.47,90.95,164.52,44.32,71.2,107.59,17.39,105.19,19.72,288.54,160.21,36.43,157.68,20.19,58.83,45.63,31.78,73.76,90.95,32.39,25.33,19.21,19.98,61.3,58.95,43.19,81.46,36.46,51.92,82.84,34939779.6,184991020.2,4731412.2,5626297.0,8173466.0,6132796.6,10780046.8,91286796.8,11521518.8,96471520.2,3406368.8,6519684.6,10346543.6,8661607.6,68344199.0,14118324.0,46165636.6,22758641.6,7642331.8,4731412.2,17561077.2,74334298.6,27212090.4,67142211.8,13355371.6,4785313.4,5876178.0,5153364.6,25550613.6,12343604.4,25146655.2
2011-03-28,16.29,48.94,90.96,164.07,44.36,71.18,107.06,17.42,105.36,19.77,288.92,160.64,36.36,158.56,20.18,58.8,45.66,31.84,74.0,90.96,32.52,25.3,19.16,19.95,61.05,58.97,43.26,81.52,36.55,51.97,83.1,17.06,50.62,92.98,173.49,46.1,73.69,110.49,17.64,107.1,19.93,294.49,162.21,37.82,162.74,20.66,59.3,46.5,32.74,75.75,92.98,32.9,25.95,19.46,20.5,61.42,59.28,44.05,84.1,37.92,52.95,84.01,15.98,47.99,90.41,160.82,44.14,70.72,105.64,17.17,104.45,19.25,286.29,156.41,36.03,157.52,19.98,58.5,44.77,31.62,73.53,90.41,32.39,25.18,17.36,19.74,60.54,57.99,42.39,80.57,36.37,51.38,82.0,16.58,50.06,92.12,169.35,45.72,73.3,109.4,17.19,106.04,19.75,287.97,156.47,36.65,161.37,20.34,59.24,45.96,32.52,75.0,92.12,32.45,25.41,18.97,20.27,60.66,58.91,43.87,83.47,37.75,52.19,83.47,23756928.6,93122916.6,2761616.0,4463723.4,6165841.8,4596653.6,7118377.0,58110613.8,7368449.0,42049689.4,2175946.8,3518332.0,8245346.8,4714189.0,44573994.0,9037646.6,21601651.4,11751974.8,4320930.0,2761616.0,11986542.6,43925107.4,27309069.6,39367118.8,8026149.2,2934052.8,3900615.4,3865674.6,14354408.0,10603728.0,15952872.2
